retriever,task,query_id,max_score,gap_ctx,gap_25,retrieval_success_5,retrieval_success_25,judgment
bge,biology,2,0.7434713840484619,0.050459325313568115,0.07046538591384888,0,1,INCORRECT
bge,biology,8,0.7360401153564453,0.05485224723815918,0.09440982341766357,1,1,CORRECT
bge,biology,1,0.7650004625320435,0.04465717077255249,0.11783665418624878,0,1,INCORRECT
bge,biology,12,0.8020190000534058,0.006685018539428711,0.08109909296035767,0,0,INCORRECT
bge,biology,0,0.6857500076293945,0.028644323348999023,0.049852073192596436,1,1,INCORRECT
bge,biology,5,0.7451065182685852,0.02541029453277588,0.08632832765579224,1,1,CORRECT
bge,biology,11,0.6576879620552063,0.0199432373046875,0.04948216676712036,1,1,CORRECT
bge,biology,4,0.6933215260505676,0.014045953750610352,0.04007863998413086,1,1,CORRECT
bge,biology,13,0.7138932943344116,0.030017971992492676,0.06848937273025513,0,1,INCORRECT
bge,biology,7,0.7860867977142334,0.07494205236434937,0.17107582092285156,1,1,CORRECT
bge,biology,6,0.6620312929153442,0.015516877174377441,0.04070103168487549,1,1,CORRECT
bge,biology,15,0.6663525700569153,0.008451998233795166,0.028453409671783447,0,0,INCORRECT
bge,biology,10,0.7443686127662659,0.08524608612060547,0.11137109994888306,1,1,CORRECT
bge,biology,3,0.7867077589035034,0.0979992151260376,0.14456284046173096,1,1,CORRECT
bge,biology,9,0.7639150619506836,0.013991117477416992,0.0645209550857544,0,0,CORRECT
bge,biology,14,0.7347507476806641,0.030541718006134033,0.08204007148742676,1,1,CORRECT
bge,biology,20,0.787588357925415,0.03112691640853882,0.07911252975463867,1,1,CORRECT
bge,biology,16,0.7339017987251282,0.05216169357299805,0.09569358825683594,0,0,CORRECT
bge,biology,22,0.6642776727676392,0.03315162658691406,0.056798458099365234,0,0,INCORRECT
bge,biology,32,0.6447765231132507,0.0049076080322265625,0.019573688507080078,0,0,INCORRECT
bge,biology,18,0.7563360929489136,0.07792919874191284,0.11006224155426025,0,0,CORRECT
bge,biology,17,0.7903224229812622,0.05236464738845825,0.11719405651092529,1,1,CORRECT
bge,biology,19,0.7448951005935669,0.04355508089065552,0.08388233184814453,1,1,CORRECT
bge,biology,23,0.6564494967460632,0.01349550485610962,0.05275171995162964,0,0,CORRECT
bge,biology,24,0.7396044731140137,0.05462449789047241,0.09896856546401978,1,1,CORRECT
bge,biology,25,0.7165201306343079,0.03923988342285156,0.06046801805496216,1,1,INCORRECT
bge,biology,30,0.8101495504379272,0.09730809926986694,0.14216578006744385,1,1,CORRECT
bge,biology,27,0.7220799326896667,0.04328101873397827,0.06643062829971313,0,0,CORRECT
bge,biology,37,0.6898992657661438,0.018544018268585205,0.04299604892730713,0,0,INCORRECT
bge,biology,29,0.7232105731964111,0.016356348991394043,0.03192794322967529,0,1,CORRECT
bge,biology,26,0.7158986330032349,0.018404126167297363,0.04761087894439697,0,0,INCORRECT
bge,biology,28,0.8012131452560425,0.07279694080352783,0.1118156909942627,0,1,CORRECT
bge,biology,31,0.7313319444656372,0.012834548950195312,0.05024313926696777,0,0,CORRECT
bge,biology,21,0.7028183937072754,0.03151756525039673,0.05324333906173706,1,1,CORRECT
bge,biology,35,0.6894893050193787,0.024246573448181152,0.07768350839614868,0,1,INCORRECT
bge,biology,36,0.7263867259025574,0.01293802261352539,0.028064727783203125,0,0,INCORRECT
bge,biology,33,0.766892671585083,0.049547791481018066,0.07542097568511963,0,0,CORRECT
bge,biology,34,0.6772127151489258,0.012566626071929932,0.03378736972808838,0,0,INCORRECT
bge,biology,43,0.6899183988571167,0.023007571697235107,0.04804021120071411,0,0,INCORRECT
bge,biology,38,0.7703161239624023,0.006958663463592529,0.0391804575920105,0,0,INCORRECT
bge,biology,47,0.8171298503875732,0.0814516544342041,0.15452218055725098,0,0,CORRECT
bge,biology,45,0.7217642664909363,0.01448523998260498,0.07295620441436768,0,0,INCORRECT
bge,biology,39,0.7758877277374268,0.00889676809310913,0.026831984519958496,0,0,INCORRECT
bge,biology,41,0.7990449070930481,0.04196500778198242,0.07528388500213623,0,1,CORRECT
bge,biology,42,0.7650842666625977,0.018877625465393066,0.04282444715499878,0,0,CORRECT
bge,biology,40,0.7848579287528992,0.02715080976486206,0.06773793697357178,0,0,CORRECT
bge,biology,48,0.7019392848014832,0.02369004487991333,0.04001063108444214,0,1,INCORRECT
bge,biology,53,0.6757163405418396,0.013195693492889404,0.03657180070877075,0,1,CORRECT
bge,biology,46,0.7908673286437988,0.04063534736633301,0.09904980659484863,0,0,INCORRECT
bge,biology,49,0.7645814418792725,0.013343513011932373,0.05121922492980957,0,0,INCORRECT
bge,biology,51,0.7410014867782593,0.008081912994384766,0.06250369548797607,0,0,CORRECT
bge,biology,44,0.7613040208816528,0.029363811016082764,0.07605212926864624,0,0,INCORRECT
bge,biology,50,0.7994101047515869,0.06599760055541992,0.10132241249084473,0,0,CORRECT
bge,biology,60,0.845703125,0.11198961734771729,0.17263555526733398,0,0,INCORRECT
bge,biology,58,0.7401707172393799,0.029828786849975586,0.06402647495269775,0,1,CORRECT
bge,biology,52,0.8053144216537476,0.10243302583694458,0.12940102815628052,0,0,CORRECT
bge,biology,54,0.730679452419281,0.028552711009979248,0.10138183832168579,0,0,CORRECT
bge,biology,59,0.6914056539535522,0.004059791564941406,0.03538769483566284,0,1,CORRECT
bge,biology,67,0.6967198252677917,0.0253065824508667,0.062145113945007324,0,0,INCORRECT
bge,biology,61,0.7192031145095825,0.04761773347854614,0.07469570636749268,1,1,CORRECT
bge,biology,55,0.7379148602485657,0.06022077798843384,0.09343856573104858,0,1,INCORRECT
bge,biology,57,0.7601327896118164,0.05031418800354004,0.09636503458023071,1,1,CORRECT
bge,biology,62,0.8060315847396851,0.06151455640792847,0.10706698894500732,0,1,CORRECT
bge,biology,56,0.7538666725158691,0.013474583625793457,0.061154842376708984,0,0,CORRECT
bge,biology,65,0.7226157188415527,0.02303016185760498,0.059249162673950195,0,1,INCORRECT
bge,biology,64,0.7862818241119385,0.05481898784637451,0.1282414197921753,0,0,CORRECT
bge,biology,66,0.7338425517082214,0.04177433252334595,0.07888823747634888,1,1,CORRECT
bge,biology,69,0.7959326505661011,0.03780388832092285,0.12279528379440308,0,1,CORRECT
bge,biology,74,0.6919059753417969,0.04119211435317993,0.0772053599357605,1,1,INCORRECT
bge,biology,75,0.7069615125656128,0.053820133209228516,0.08369457721710205,0,0,INCORRECT
bge,biology,70,0.7607735991477966,0.012444615364074707,0.049815595149993896,0,0,CORRECT
bge,biology,68,0.7964844703674316,0.038084447383880615,0.07597917318344116,0,0,CORRECT
bge,biology,76,0.7008759379386902,0.012412011623382568,0.05672311782836914,0,0,INCORRECT
