retriever,task,query_id,max_score,gap_ctx,gap_25,retrieval_success_5,retrieval_success_25,judgment
nomic,biology,12,0.9026630520820618,0.00576096773147583,0.08955150842666626,0,0,INCORRECT
nomic,biology,15,0.7497568130493164,0.01693558692932129,0.034919142723083496,0,0,INCORRECT
nomic,biology,2,0.8009284734725952,0.024495840072631836,0.04911768436431885,0,0,INCORRECT
nomic,biology,8,0.8361854553222656,0.06672799587249756,0.10803031921386719,1,1,CORRECT
nomic,biology,0,0.7035437226295471,0.014935910701751709,0.026883065700531006,1,1,INCORRECT
nomic,biology,4,0.7704529166221619,0.004502236843109131,0.040868282318115234,0,1,CORRECT
nomic,biology,5,0.7632081508636475,0.014155387878417969,0.05335557460784912,1,1,CORRECT
nomic,biology,6,0.7901265025138855,0.014654278755187988,0.04082292318344116,0,0,INCORRECT
nomic,biology,1,0.8093241453170776,0.034461379051208496,0.11300575733184814,0,1,INCORRECT
nomic,biology,11,0.7256027460098267,0.035460829734802246,0.06840759515762329,1,1,CORRECT
nomic,biology,7,0.8728588819503784,0.11079496145248413,0.20063471794128418,1,1,CORRECT
nomic,biology,13,0.7833523154258728,0.028702914714813232,0.06391018629074097,1,1,INCORRECT
nomic,biology,9,0.8404961824417114,0.03308606147766113,0.07040119171142578,0,0,CORRECT
nomic,biology,10,0.850998044013977,0.11179053783416748,0.15131449699401855,1,1,CORRECT
nomic,biology,14,0.7899169921875,0.029488027095794678,0.058923959732055664,1,1,CORRECT
nomic,biology,3,0.8260253667831421,0.07866603136062622,0.12593543529510498,1,1,CORRECT
nomic,biology,16,0.8105771541595459,0.040736615657806396,0.07787364721298218,0,0,CORRECT
nomic,biology,20,0.8371607065200806,0.03458130359649658,0.1009112000465393,1,1,INCORRECT
nomic,biology,17,0.8016539812088013,0.020036816596984863,0.06564140319824219,1,1,CORRECT
nomic,biology,18,0.7835824489593506,0.05272918939590454,0.08469545841217041,0,0,CORRECT
nomic,biology,19,0.8409217000007629,0.04014652967453003,0.08418744802474976,1,1,CORRECT
nomic,biology,22,0.7444279193878174,0.04563796520233154,0.08149534463882446,0,0,INCORRECT
nomic,biology,23,0.749830961227417,0.014015614986419678,0.03104221820831299,0,0,INCORRECT
nomic,biology,24,0.7896696329116821,0.04337167739868164,0.0848768949508667,1,1,CORRECT
nomic,biology,25,0.7824419736862183,0.018707752227783203,0.06479954719543457,1,1,INCORRECT
nomic,biology,27,0.7173454761505127,0.0067293643951416016,0.03344392776489258,0,0,INCORRECT
nomic,biology,26,0.7538952827453613,0.005801200866699219,0.03357672691345215,0,1,INCORRECT
nomic,biology,32,0.758957028388977,0.0074187517166137695,0.0387110710144043,0,0,INCORRECT
nomic,biology,28,0.8550883531570435,0.07345807552337646,0.10302674770355225,0,0,CORRECT
nomic,biology,30,0.820641279220581,0.05711698532104492,0.09708046913146973,1,1,CORRECT
nomic,biology,31,0.8291059732437134,0.02780812978744507,0.0640137791633606,0,0,CORRECT
nomic,biology,29,0.7731713652610779,0.0066855549812316895,0.039108097553253174,1,1,CORRECT
nomic,biology,21,0.8039747476577759,0.019080400466918945,0.058518052101135254,1,1,CORRECT
nomic,biology,43,0.7711107730865479,0.024388611316680908,0.05095481872558594,0,0,INCORRECT
nomic,biology,36,0.8115940093994141,0.012049674987792969,0.032744646072387695,0,0,INCORRECT
nomic,biology,34,0.7601919174194336,0.022437691688537598,0.03886902332305908,1,1,CORRECT
nomic,biology,33,0.7780646681785583,0.0230599045753479,0.05853980779647827,0,0,CORRECT
nomic,biology,37,0.7608363032341003,0.02773153781890869,0.05771440267562866,0,0,INCORRECT
nomic,biology,35,0.8126050233840942,0.021467149257659912,0.0668497085571289,1,1,CORRECT
nomic,biology,39,0.8531173467636108,0.012500941753387451,0.03517085313796997,0,0,INCORRECT
nomic,biology,47,0.8469960689544678,0.04581856727600098,0.12427413463592529,0,0,CORRECT
nomic,biology,46,0.8286749124526978,0.04557514190673828,0.09368479251861572,0,0,INCORRECT
nomic,biology,48,0.7088608741760254,0.01364147663116455,0.032858312129974365,0,1,INCORRECT
nomic,biology,42,0.8256715536117554,0.02075868844985962,0.03643834590911865,0,0,CORRECT
nomic,biology,44,0.8052645921707153,0.014471173286437988,0.05763840675354004,0,0,INCORRECT
nomic,biology,38,0.827114462852478,0.004441499710083008,0.01864767074584961,0,0,INCORRECT
nomic,biology,40,0.7964870929718018,0.006164431571960449,0.03551197052001953,0,0,INCORRECT
nomic,biology,45,0.7416243553161621,0.006249189376831055,0.043474018573760986,0,1,CORRECT
nomic,biology,41,0.8793764114379883,0.022827625274658203,0.05615377426147461,0,1,CORRECT
nomic,biology,50,0.8561967611312866,0.04868876934051514,0.10153645277023315,0,0,CORRECT
nomic,biology,57,0.8212493658065796,0.02734208106994629,0.05461752414703369,0,1,CORRECT
nomic,biology,53,0.7478169202804565,0.00980597734451294,0.0329321026802063,0,1,CORRECT
nomic,biology,60,0.8775050044059753,0.08465653657913208,0.15434283018112183,0,0,CORRECT
nomic,biology,49,0.8240883350372314,0.0011267662048339844,0.03958451747894287,0,0,INCORRECT
nomic,biology,54,0.7965934872627258,0.06197249889373779,0.09318101406097412,0,0,CORRECT
nomic,biology,52,0.848027229309082,0.08531206846237183,0.11718147993087769,0,1,INCORRECT
nomic,biology,51,0.8035073280334473,0.01702404022216797,0.056477129459381104,0,0,CORRECT
nomic,biology,64,0.8135433793067932,0.042968571186065674,0.10441768169403076,0,0,CORRECT
nomic,biology,59,0.7757079601287842,0.023412704467773438,0.0359799861907959,0,1,CORRECT
nomic,biology,55,0.7357419729232788,0.02714979648590088,0.05975973606109619,1,1,CORRECT
nomic,biology,58,0.7711942195892334,0.02601712942123413,0.05612105131149292,1,1,CORRECT
nomic,biology,61,0.7697930335998535,0.018665432929992676,0.037671685218811035,1,1,CORRECT
nomic,biology,67,0.7795428037643433,0.03677034378051758,0.06558996438980103,0,0,INCORRECT
nomic,biology,63,0.7635866403579712,0.010442793369293213,0.05439966917037964,0,0,CORRECT
nomic,biology,70,0.801010251045227,0.007430672645568848,0.04792380332946777,0,1,INCORRECT
nomic,biology,69,0.8543680906295776,0.029068708419799805,0.10093140602111816,0,1,CORRECT
nomic,biology,65,0.7879678606987,0.0140114426612854,0.05000483989715576,0,1,INCORRECT
nomic,biology,62,0.811307966709137,0.015417516231536865,0.055799782276153564,0,1,CORRECT
nomic,biology,56,0.8313987255096436,0.05001044273376465,0.09586381912231445,0,0,CORRECT
